order,id,date,time,title,url,visitCount,typedCount,transition
3408,7258,4/22/2024,7:10:17,Preços de mensagens do WhatsApp | Twilio,https://www.twilio.com/pt-br/whatsapp/pricing,2,0,link
3409,7260,4/22/2024,1:49:38,twilio - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tLP1TfIMEwqNstSYDRgdGDwYispz8zJzAcATmsGmA&q=twilio&oq=twi&gs_lcrp=EgZjaHJvbWUqEggBEC4YJxjHARjRAxiABBiKBTIGCAAQRRg5MhIIARAuGCcYxwEY0QMYgAQYigUyBggCEAUYQDIYCAMQLhhDGIMBGMcBGLEDGNEDGIAEGIoFMg0IBBAAGIMBGLEDGIAEMg8IBRAAGEMYsQMYgAQYigUyDAgGEC4YQxiABBiKBTINCAcQABiDARixAxiABDIKCAgQLhixAxiABDIHCAkQABiABNIBCDUxMjVqMGo0qAIOsAIB&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,3,0,generated
3410,7259,4/22/2024,1:49:36,"Twilio – APIs de comunicação para SMS, voz, vídeo e autenticação | Twilio",https://www.twilio.com/pt-br,3,0,link
3411,7258,4/22/2024,1:48:40,Preços de mensagens do WhatsApp | Twilio,https://www.twilio.com/pt-br/whatsapp/pricing,2,0,link
3412,7259,4/22/2024,1:48:09,"Twilio – APIs de comunicação para SMS, voz, vídeo e autenticação | Twilio",https://www.twilio.com/pt-br,3,0,link
3413,7259,4/22/2024,1:47:53,"Twilio – APIs de comunicação para SMS, voz, vídeo e autenticação | Twilio",https://www.twilio.com/pt-br,3,0,link
3414,7260,4/22/2024,1:47:33,twilio - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tLP1TfIMEwqNstSYDRgdGDwYispz8zJzAcATmsGmA&q=twilio&oq=twi&gs_lcrp=EgZjaHJvbWUqEggBEC4YJxjHARjRAxiABBiKBTIGCAAQRRg5MhIIARAuGCcYxwEY0QMYgAQYigUyBggCEAUYQDIYCAMQLhhDGIMBGMcBGLEDGNEDGIAEGIoFMg0IBBAAGIMBGLEDGIAEMg8IBRAAGEMYsQMYgAQYigUyDAgGEC4YQxiABBiKBTINCAcQABiDARixAxiABDIKCAgQLhixAxiABDIHCAkQABiABNIBCDUxMjVqMGo0qAIOsAIB&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,3,0,generated
3415,7261,4/22/2024,1:47:09,Plataforma de Engajamento do Cliente da Twilio,https://pages.twilio.com/twilio-brand-sales-pt-2?utm_source=google&utm_medium=cpc&utm_term=twilio&utm_campaign=G_S_LATAM_Brand_Twilio_Portuguese&cq_plac=&cq_net=g&cq_pos=&cq_med=&cq_plt=gp&gad_source=1&gclid=Cj0KCQjw8pKxBhD_ARIsAPrG45nQPTdFCO6VuWOgXwh65NURIEGR7Bj3ncyY15PYiwCynhaQVZ4aEBYaAgCAEALw_wcB,2,0,reload
3416,7261,4/22/2024,1:45:56,Plataforma de Engajamento do Cliente da Twilio,https://pages.twilio.com/twilio-brand-sales-pt-2?utm_source=google&utm_medium=cpc&utm_term=twilio&utm_campaign=G_S_LATAM_Brand_Twilio_Portuguese&cq_plac=&cq_net=g&cq_pos=&cq_med=&cq_plt=gp&gad_source=1&gclid=Cj0KCQjw8pKxBhD_ARIsAPrG45nQPTdFCO6VuWOgXwh65NURIEGR7Bj3ncyY15PYiwCynhaQVZ4aEBYaAgCAEALw_wcB,2,0,link
3417,7260,4/22/2024,1:45:51,twilio - Pesquisa Google,https://www.google.com/search?gs_ssp=eJzj4tLP1TfIMEwqNstSYDRgdGDwYispz8zJzAcATmsGmA&q=twilio&oq=twi&gs_lcrp=EgZjaHJvbWUqEggBEC4YJxjHARjRAxiABBiKBTIGCAAQRRg5MhIIARAuGCcYxwEY0QMYgAQYigUyBggCEAUYQDIYCAMQLhhDGIMBGMcBGLEDGNEDGIAEGIoFMg0IBBAAGIMBGLEDGIAEMg8IBRAAGEMYsQMYgAQYigUyDAgGEC4YQxiABBiKBTINCAcQABiDARixAxiABDIKCAgQLhixAxiABDIHCAkQABiABNIBCDUxMjVqMGo0qAIOsAIB&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,3,0,generated
3418,6665,4/22/2024,1:45:41,Vídeos TEM Notícias 1ª Edição - G1 Bauru e Marília,https://g1.globo.com/sp/bauru-marilia/videos-tem-noticias-1-edicao/,1,0,reload
3419,7263,4/22/2024,1:26:18,Elon Musk questiona quanto custaria comprar a “Rede Globo”,https://www.poder360.com.br/midia/elon-musk-questiona-quanto-custaria-comprar-a-rede-globo/,1,0,link
3420,7264,4/22/2024,0:20:47,"Informações sobre preços, do gratuito ao profissional | Manychat",https://manychat.com/pt/pricing,2,0,link
3421,7265,4/21/2024,22:39:29,Selecionar Canal,https://manychat.com/signup?utm_content=freeplan&refId=577b025a-138a-41d6-8463-7766aaece15b,2,0,link
3422,7267,4/21/2024,22:39:21,Manychat,https://manychat.com/facebookAuth?channel=whatsapp&refId=577b025a-138a-41d6-8463-7766aaece15b,1,0,link
3423,7265,4/21/2024,22:39:12,Selecionar Canal,https://manychat.com/signup?utm_content=freeplan&refId=577b025a-138a-41d6-8463-7766aaece15b,2,0,link
3424,7264,4/21/2024,22:37:38,"Informações sobre preços, do gratuito ao profissional | Manychat",https://manychat.com/pt/pricing,2,0,link
3425,7269,4/21/2024,22:36:45,Marketing de Chat simples e fácil com Manychat,https://manychat.com/pt,1,0,link
3426,7270,4/21/2024,22:36:42,Chat Marketing Made Easy with Manychat,https://manychat.com/?irclickid=Q%3A-zb%3AStHxyPRoOVnhVOc328UkHWM3TEf18-1w0&irgwc=1&utm_source=Affiliate&utm_content=Kreatornow&utm_medium=Impact&utm_campaign=Text%203&gad_source=1&gclid=Cj0KCQjw8pKxBhD_ARIsAPrG45mrwBEgvOHX45ms_UAIko0axYqEskNhm03d1PXP75pUSn7LBk6CSMAaAq89EALw_wcB,2,0,link
3427,7270,4/21/2024,22:36:38,Chat Marketing Made Easy with Manychat,https://manychat.com/?irclickid=Q%3A-zb%3AStHxyPRoOVnhVOc328UkHWM3TEf18-1w0&irgwc=1&utm_source=Affiliate&utm_content=Kreatornow&utm_medium=Impact&utm_campaign=Text%203&gad_source=1&gclid=Cj0KCQjw8pKxBhD_ARIsAPrG45mrwBEgvOHX45ms_UAIko0axYqEskNhm03d1PXP75pUSn7LBk6CSMAaAq89EALw_wcB,2,0,link
3428,7272,4/21/2024,22:36:34,manychat - Pesquisa Google,https://www.google.com/search?q=manychat&oq=manychat&gs_lcrp=EgZjaHJvbWUqBwgAEAAYjwIyBwgAEAAYjwIyEAgBEC4YxwEYsQMY0QMYgAQyBggCEAUYQDIKCAMQABixAxiABDIHCAQQABiABDIHCAUQABiABDINCAYQABiDARixAxiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDMzOTVqMGo0qAIOsAIB&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,1,0,generated
3429,7273,4/21/2024,22:36:01,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,reload
3430,7273,4/21/2024,17:00:20,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,link
3431,7274,4/21/2024,17:00:13,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-cats.html,6,0,link
3432,7273,4/21/2024,16:59:55,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,link
3433,7274,4/21/2024,16:59:50,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-cats.html,6,0,link
3434,7273,4/21/2024,16:59:41,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,link
3435,7275,4/21/2024,16:59:35,Dog Preview,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/karsten-preview.html,4,0,reload
3436,7275,4/21/2024,16:56:50,Dog Preview,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/karsten-preview.html,4,0,link
3437,7273,4/21/2024,16:56:44,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,link
3438,7275,4/21/2024,16:56:22,Dog Preview,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/karsten-preview.html,4,0,link
3439,7273,4/21/2024,16:55:46,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,link
3440,7275,4/21/2024,16:55:42,Dog Preview,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/karsten-preview.html,4,0,link
3441,7273,4/21/2024,16:55:23,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,link
3442,7276,4/21/2024,16:55:21,petfinder,https://joaovictor-c.github.io/guatemala-module-3-webskills/index.html,2,0,link
3443,7273,4/21/2024,16:55:20,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,link
3444,7274,4/21/2024,16:55:18,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-cats.html,6,0,link
3445,7273,4/21/2024,16:55:15,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,link
3446,7276,4/21/2024,16:55:09,petfinder,https://joaovictor-c.github.io/guatemala-module-3-webskills/index.html,2,0,link
3447,7273,4/21/2024,16:55:05,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-dogs.html,10,0,link
3448,7274,4/21/2024,16:55:02,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-cats.html,6,0,link
3449,7274,4/21/2024,16:54:57,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-cats.html,6,0,link
3450,7277,4/21/2024,16:54:52,Cat Preview,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/alex-preview.html,1,0,link
3451,7274,4/21/2024,16:54:38,Search,https://joaovictor-c.github.io/guatemala-module-3-webskills/pages/search-cats.html,6,0,link
3452,7278,4/21/2024,16:53:53,6 Biggest Tech Trends Businesses Should Be Ready for in 2024,https://www.valuecoders.com/blog/technologies/tech-trends-for-your-business/?utm_source=linkedin&utm_medium=ay&utm_campaign=vid,1,0,link
3453,7280,4/21/2024,13:34:41,"DESMISTIFICANDO ARQUITETURA ORIENTADA A EVENTOS | SNS, SQS, KAFKA - YouTube",https://m.youtube.com/watch?v=E1mTZtzyDRw,2,0,link
3454,7282,4/21/2024,13:34:09,RESOLVENDO DESAFIO BACKEND PLENO com AWS LAMBDA + SQS + S3 | PARTE 2 - YouTube,https://m.youtube.com/watch?v=rqOi8h1GDb8&t=1281s,2,0,link
3455,7282,4/21/2024,13:33:48,RESOLVENDO DESAFIO BACKEND PLENO com AWS LAMBDA + SQS + S3 | PARTE 2 - YouTube,https://m.youtube.com/watch?v=rqOi8h1GDb8&t=1281s,2,0,link
3456,7280,4/21/2024,13:33:36,"DESMISTIFICANDO ARQUITETURA ORIENTADA A EVENTOS | SNS, SQS, KAFKA - YouTube",https://m.youtube.com/watch?v=E1mTZtzyDRw,2,0,link
3457,7283,4/21/2024,13:33:25,Certificação Amazon AWS Cloud Practitioner CLF-C02 (2024) | Udemy,https://www.udemy.com/course/certificacao-amazon-aws-cloud-practitioner-clf-c02/?couponCode=ST22FS22724,1,0,link
3458,7284,4/21/2024,12:18:00,guarnapo de papel e talher - Pesquisa Google,https://www.google.com/search?q=guarnapo+de+papel+e+talher&oq=guarnapo+de+papel+e+talher&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDU3OTFqMGo0qAIBsAIB&sourceid=chrome-mobile&ie=UTF-8,1,0,generated
3459,7285,4/21/2024,10:21:44,Simulador de Veículos | banco BV,https://www.bv.com.br/simular#/condicoes,1,0,link
3460,7286,4/21/2024,10:21:10,Simulador de Veículos | banco BV,https://www.bv.com.br/simular#/dados-vendedor,1,0,link
3461,7287,4/21/2024,10:20:01,Simulador de Veículos | banco BV,https://www.bv.com.br/simular#/dados-garantia,1,0,link
3462,7288,4/21/2024,10:19:28,Simulador de Veículos | banco BV,https://www.bv.com.br/simular#/veiculo,1,0,link
3463,7289,4/21/2024,10:19:25,Simulador de Veículos | banco BV,https://www.bv.com.br/simular,1,0,link
3464,7290,4/21/2024,10:19:11,simular financiamento veiculo - Pesquisa Google,https://www.google.com/search?q=simular+financiamento+veiculo&client=ms-android-samsung-ss&sca_esv=caf061f341ce1a3e&sca_upv=1&sxsrf=ACQVn0-0mdOO8B9qS4P2T-8kS76umr5G7Q%3A1713705514341&ei=KhIlZuSvFNHT1sQPorG4-A4&oq=simular+financiamento+vei&gs_lp=EhNtb2JpbGUtZ3dzLXdpei1zZXJwIhlzaW11bGFyIGZpbmFuY2lhbWVudG8gdmVpKgIIADIIEAAYgAQYsQMyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAESJxOUJ8LWL5GcAF4AZABAZgBwAKgAcwwqgEIMC4zNi4yLjG4AQHIAQD4AQGYAhygAvolqAIPwgIKEAAYsAMY1gQYR8ICDRAAGIAEGLADGEMYigXCAg0QLhiABBiwAxhDGIoFwgIKECMYgAQYJxiKBcICBhAAGBYYHsICBxAjGCcY6gLCAgsQLhiABBixAxiDAcICDhAuGIAEGLEDGIMBGIoFwgIOEAAYgAQYsQMYgwEYigXCAgQQIxgnwgIKEAAYgAQYQxiKBcICDRAAGIAEGLEDGEMYigWYA8ACiAYBkAYLkgcIMS4yMi4zLjKgB67pAQ&sclient=mobile-gws-wiz-serp,2,0,link
3465,7290,4/21/2024,10:19:11,simular financiamento veiculo - Pesquisa Google,https://www.google.com/search?q=simular+financiamento+veiculo&client=ms-android-samsung-ss&sca_esv=caf061f341ce1a3e&sca_upv=1&sxsrf=ACQVn0-0mdOO8B9qS4P2T-8kS76umr5G7Q%3A1713705514341&ei=KhIlZuSvFNHT1sQPorG4-A4&oq=simular+financiamento+vei&gs_lp=EhNtb2JpbGUtZ3dzLXdpei1zZXJwIhlzaW11bGFyIGZpbmFuY2lhbWVudG8gdmVpKgIIADIIEAAYgAQYsQMyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAESJxOUJ8LWL5GcAF4AZABAZgBwAKgAcwwqgEIMC4zNi4yLjG4AQHIAQD4AQGYAhygAvolqAIPwgIKEAAYsAMY1gQYR8ICDRAAGIAEGLADGEMYigXCAg0QLhiABBiwAxhDGIoFwgIKECMYgAQYJxiKBcICBhAAGBYYHsICBxAjGCcY6gLCAgsQLhiABBixAxiDAcICDhAuGIAEGLEDGIMBGIoFwgIOEAAYgAQYsQMYgwEYigXCAgQQIxgnwgIKEAAYgAQYQxiKBcICDRAAGIAEGLEDGEMYigWYA8ACiAYBkAYLkgcIMS4yMi4zLjKgB67pAQ&sclient=mobile-gws-wiz-serp,2,0,form_submit
3466,7291,4/21/2024,10:19:10,citroen c3 2006 tabela fipe - Pesquisa Google,https://www.google.com/search?q=citroen+c3+2006+tabela+fipe&client=ms-android-samsung-ss&sca_esv=caf061f341ce1a3e&sca_upv=1&sxsrf=ACQVn09msvCHRDz3JlhPA-SKoF9bzBoCQw%3A1713705489844&ei=ERIlZvT9Mtn41sQPwbyx-Ao&oq=citroen+c3+2006+tabela+fipe&gs_lp=EhNtb2JpbGUtZ3dzLXdpei1zZXJwIhtjaXRyb2VuIGMzIDIwMDYgdGFiZWxhIGZpcGUyBRAAGIAEMgYQABgHGB4yBhAAGAgYHjIIECEYoAEYwwQyCBAhGKABGMMESMhRUIkUWMdKcAF4AZABAJgBhQKgAcQgqgEGMC4yMy4zuAEDyAEA-AEBmAIPoAKNFcICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICChAAGIAEGEMYigXCAggQABiABBixA8ICBxAAGIAEGA2YAwCIBgGQBhGSBwYxLjEwLjSgB5CDAQ&sclient=mobile-gws-wiz-serp,3,0,form_submit
3467,7292,4/21/2024,10:19:00,citroen c3 2006 tabela fipe - Pesquisa Google,https://www.google.com/search?q=citroen+c3+2006+tabela+fipe&client=ms-android-samsung-ss&sca_esv=caf061f341ce1a3e&sca_upv=1&sxsrf=ACQVn09msvCHRDz3JlhPA-SKoF9bzBoCQw%3A1713705489844&ei=ERIlZvT9Mtn41sQPwbyx-Ao&oq=citroen+c3+2006+tabela+fipe&gs_lp=EhNtb2JpbGUtZ3dzLXdpei1zZXJwIhtjaXRyb2VuIGMzIDIwMDYgdGFiZWxhIGZpcGUyBRAAGIAEMgYQABgHGB4yBhAAGAgYHjIIECEYoAEYwwQyCBAhGKABGMMESMhRUIkUWMdKcAF4AZABAJgBhQKgAcQgqgEGMC4yMy4zuAEDyAEA-AEBmAIPoAKNFcICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICChAAGIAEGEMYigXCAggQABiABBixA8ICBxAAGIAEGA2YAwCIBgGQBhGSBwYxLjEwLjSgB5CDAQ&sclient=mobile-gws-wiz-serp#sbfbu=1&pi=citroen%20c3%202006%20tabela%20fipe,1,0,link
3468,7291,4/21/2024,10:18:35,citroen c3 2006 tabela fipe - Pesquisa Google,https://www.google.com/search?q=citroen+c3+2006+tabela+fipe&client=ms-android-samsung-ss&sca_esv=caf061f341ce1a3e&sca_upv=1&sxsrf=ACQVn09msvCHRDz3JlhPA-SKoF9bzBoCQw%3A1713705489844&ei=ERIlZvT9Mtn41sQPwbyx-Ao&oq=citroen+c3+2006+tabela+fipe&gs_lp=EhNtb2JpbGUtZ3dzLXdpei1zZXJwIhtjaXRyb2VuIGMzIDIwMDYgdGFiZWxhIGZpcGUyBRAAGIAEMgYQABgHGB4yBhAAGAgYHjIIECEYoAEYwwQyCBAhGKABGMMESMhRUIkUWMdKcAF4AZABAJgBhQKgAcQgqgEGMC4yMy4zuAEDyAEA-AEBmAIPoAKNFcICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICChAAGIAEGEMYigXCAggQABiABBixA8ICBxAAGIAEGA2YAwCIBgGQBhGSBwYxLjEwLjSgB5CDAQ&sclient=mobile-gws-wiz-serp,3,0,link
3469,7291,4/21/2024,10:18:34,citroen c3 2006 tabela fipe - Pesquisa Google,https://www.google.com/search?q=citroen+c3+2006+tabela+fipe&client=ms-android-samsung-ss&sca_esv=caf061f341ce1a3e&sca_upv=1&sxsrf=ACQVn09msvCHRDz3JlhPA-SKoF9bzBoCQw%3A1713705489844&ei=ERIlZvT9Mtn41sQPwbyx-Ao&oq=citroen+c3+2006+tabela+fipe&gs_lp=EhNtb2JpbGUtZ3dzLXdpei1zZXJwIhtjaXRyb2VuIGMzIDIwMDYgdGFiZWxhIGZpcGUyBRAAGIAEMgYQABgHGB4yBhAAGAgYHjIIECEYoAEYwwQyCBAhGKABGMMESMhRUIkUWMdKcAF4AZABAJgBhQKgAcQgqgEGMC4yMy4zuAEDyAEA-AEBmAIPoAKNFcICChAAGLADGNYEGEfCAg0QABiABBiwAxhDGIoFwgINEAAYgAQYsQMYQxiKBcICChAAGIAEGEMYigXCAggQABiABBixA8ICBxAAGIAEGA2YAwCIBgGQBhGSBwYxLjEwLjSgB5CDAQ&sclient=mobile-gws-wiz-serp,3,0,form_submit
3470,7293,4/21/2024,10:18:34,honda fit 2008 tabela fipe - Pesquisa Google,https://www.google.com/search?q=honda+fit+2008+tabela+fipe&oq=honda+fit+2008+&gs_lcrp=EgZjaHJvbWUqBwgBEAAYgAQyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABDIHCAoQABiABDIHCAsQABiABDIHCAwQABiABDIHCA0QABiABDIHCA4QABiABNIBCTEzNzIwajBqOagCALACAQ&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,2,0,generated
3471,7294,4/21/2024,10:18:23,honda fit 2008 tabela fipe - Pesquisa Google,https://www.google.com/search?q=honda+fit+2008+tabela+fipe&oq=honda+fit+2008+&gs_lcrp=EgZjaHJvbWUqBwgBEAAYgAQyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABDIHCAoQABiABDIHCAsQABiABDIHCAwQABiABDIHCA0QABiABDIHCA4QABiABNIBCTEzNzIwajBqOagCALACAQ&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8#sbfbu=1&pi=honda%20fit%202008%20tabela%20fipe,1,0,link
3472,7293,4/21/2024,10:18:10,honda fit 2008 tabela fipe - Pesquisa Google,https://www.google.com/search?q=honda+fit+2008+tabela+fipe&oq=honda+fit+2008+&gs_lcrp=EgZjaHJvbWUqBwgBEAAYgAQyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABDIHCAoQABiABDIHCAsQABiABDIHCAwQABiABDIHCA0QABiABDIHCA4QABiABNIBCTEzNzIwajBqOagCALACAQ&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,2,0,generated
3473,7256,4/21/2024,10:17:52,programador junior pleno Senior - Pesquisa Google,https://www.google.com/search?q=programador+junior+pleno+Senior&oq=programador+junior+pleno+Senior+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0NzM3ajBqN6gCFLACAQ&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8#ip=1,1,0,reload
3474,7295,4/21/2024,10:16:59,Escolha uma data e horário - Calendly,https://calendly.com/alexandre_messina/workshop-agente-ai-na-pratica?month=2024-04,1,0,link
3475,7296,4/21/2024,10:16:20,Escolha uma data e horário - Calendly,https://calendly.com/alexandre_messina/workshop-agente-ai-na-pratica,1,0,link
3476,7255,4/21/2024,8:29:17,GOVERNANÇA DE TECNOLOGIA DA INFORMAÇÃO - Extecamp,https://www.extecamp.unicamp.br/dados.asp?sigla=%84g%CD%C2%5E%EA%DD%9E&of=%F7%13%AC,1,0,link
3477,7256,4/21/2024,7:44:38,programador junior pleno Senior - Pesquisa Google,https://www.google.com/search?q=programador+junior+pleno+Senior&oq=programador+junior+pleno+Senior+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0NzM3ajBqN6gCFLACAQ&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8#ip=1,1,0,link
3478,7257,4/21/2024,7:43:28,programador junior pleno Senior - Pesquisa Google,https://www.google.com/search?q=programador+junior+pleno+Senior&oq=programador+junior+pleno+Senior+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTE0NzM3ajBqN6gCFLACAQ&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,1,0,generated
3479,7252,4/20/2024,21:46:01,RC Produtos Digitais — WhatsApp - Meta for Developers,https://developers.facebook.com/apps/789260543128591/whatsapp-business/wa-dev-quickstart/,2,0,link
3480,7252,4/20/2024,21:45:59,RC Produtos Digitais — WhatsApp - Meta for Developers,https://developers.facebook.com/apps/789260543128591/whatsapp-business/wa-dev-quickstart/,2,0,link
3481,7250,4/20/2024,21:45:53,RC Produtos Digitais — Painel - Meta for Developers,https://developers.facebook.com/apps/789260543128591/dashboard/#addProduct,2,0,link
3482,7250,4/20/2024,21:45:51,RC Produtos Digitais — Painel - Meta for Developers,https://developers.facebook.com/apps/789260543128591/dashboard/#addProduct,2,0,link
3483,7249,4/20/2024,21:44:53,RC Produtos Digitais — Configurações do app - Meta for Developers,https://developers.facebook.com/apps/789260543128591/settings/basic/,2,0,link
3484,7249,4/20/2024,21:44:52,RC Produtos Digitais — Configurações do app - Meta for Developers,https://developers.facebook.com/apps/789260543128591/settings/basic/,2,0,link
3485,7248,4/20/2024,21:44:42,RC Produtos Digitais — Registro de atividades - Meta for Developers,https://developers.facebook.com/apps/789260543128591/activity-log/,2,0,link
3486,7248,4/20/2024,21:44:41,RC Produtos Digitais — Registro de atividades - Meta for Developers,https://developers.facebook.com/apps/789260543128591/activity-log/,2,0,link
3487,7247,4/20/2024,21:44:35,RC Produtos Digitais — Ações necessárias - Meta for Developers,https://developers.facebook.com/apps/789260543128591/required-actions/,2,0,link
3488,7247,4/20/2024,21:44:34,RC Produtos Digitais — Ações necessárias - Meta for Developers,https://developers.facebook.com/apps/789260543128591/required-actions/,2,0,link
3489,7246,4/20/2024,21:44:16,RC Produtos Digitais — Painel - Meta for Developers,https://developers.facebook.com/apps/789260543128591/dashboard/,2,0,link
3490,7246,4/20/2024,21:44:15,RC Produtos Digitais — Painel - Meta for Developers,https://developers.facebook.com/apps/789260543128591/dashboard/,2,0,link
3491,7245,4/20/2024,21:43:01,RC Produtos Digitais — + Adicionar produto - Meta for Developers,https://developers.facebook.com/apps/789260543128591/add/,2,0,link
3492,7245,4/20/2024,21:42:59,RC Produtos Digitais — + Adicionar produto - Meta for Developers,https://developers.facebook.com/apps/789260543128591/add/,2,0,link
3493,7244,4/20/2024,21:42:10,Criação de aplicativo - Meta for Developers,https://developers.facebook.com/apps/create/?show_additional_prod_app_info=false&internal_test_app_surface_skipped=false,2,0,link
3494,7244,4/20/2024,21:42:09,Criação de aplicativo - Meta for Developers,https://developers.facebook.com/apps/create/?show_additional_prod_app_info=false&internal_test_app_surface_skipped=false,2,0,link
3495,7243,4/20/2024,21:42:00,Criar um app - Meta for Developers,https://developers.facebook.com/apps/creation/,2,0,link
3496,7243,4/20/2024,21:41:59,Criar um app - Meta for Developers,https://developers.facebook.com/apps/creation/,2,0,link
3497,7240,4/20/2024,21:41:31,Todos os apps - Meta for Developers,https://developers.facebook.com/apps/?show_reminder=true,3,0,link
3498,7242,4/20/2024,21:41:29,Todos os apps - Meta for Developers,https://developers.facebook.com/apps/?show_reminder=true&filter=required_action,1,0,link
3499,7241,4/20/2024,21:41:28,Todos os apps - Meta for Developers,https://developers.facebook.com/apps/?show_reminder=true&filter=app_archival,1,0,link
3500,7240,4/20/2024,21:41:25,Todos os apps - Meta for Developers,https://developers.facebook.com/apps/?show_reminder=true,3,0,link
3501,7240,4/20/2024,21:41:25,Todos os apps - Meta for Developers,https://developers.facebook.com/apps/?show_reminder=true,3,0,link
3502,7239,4/20/2024,21:41:19,Meta for Developers,https://developers.facebook.com/?biz_login_source=bizweb_unified_login_fb_login_button,1,0,form_submit
3503,7238,4/20/2024,21:41:06,Facebook,https://www.facebook.com/checkpoint/?next=https%3A%2F%2Fdevelopers.facebook.com%2F%3Fbiz_login_source%3Dbizweb_unified_login_fb_login_button,3,0,form_submit
3504,7238,4/20/2024,21:40:14,Facebook,https://www.facebook.com/checkpoint/?next=https%3A%2F%2Fdevelopers.facebook.com%2F%3Fbiz_login_source%3Dbizweb_unified_login_fb_login_button,3,0,link
3505,7238,4/20/2024,21:40:14,Facebook,https://www.facebook.com/checkpoint/?next=https%3A%2F%2Fdevelopers.facebook.com%2F%3Fbiz_login_source%3Dbizweb_unified_login_fb_login_button,3,0,form_submit
3506,7237,4/20/2024,21:39:59,Entrar no Facebook,https://business.facebook.com/login/?next=https%3A%2F%2Fdevelopers.facebook.com%2F%3Fbiz_login_source%3Dbizweb_unified_login_fb_login_button,1,0,link
3507,7235,4/20/2024,21:39:54,Facebook,https://business.facebook.com/business/loginpage/?next=https%3A%2F%2Fdevelopers.facebook.com%2F&app=436761779744620&login_options%5B0%5D=FB&login_options%5B1%5D=SSO&is_work_accounts=1,1,0,link
3508,7234,4/20/2024,21:39:49,Meta for Developers,https://developers.facebook.com/,1,0,typed
